,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text
2558,2558.0,2558.0,2558.0,2558.0,342.0,,,,,,,62398,0,0,0,0,0,3,2.0,3.0,4,Nemanja,2.0,295,False,,,50,62398.jpg,4.0,Matic,0.3,False,,a,13,1,4,5695,2417,8074,1393,0.4,0.8,Matic,90,0,1,0,2,0,0,0,1,0,0,0,19,22.6,4.6,9.0,3.6,203,80,215,122,176,95,238,110,,,,,,
2559,2559.0,2559.0,2559.0,2559.0,343.0,,,,,,,74208,-1,1,-1,1,0,3,2.0,3.0,2,Paul,2.0,296,False,,,79,74208.jpg,2.0,Pogba,1.6,False,,a,13,1,4,44898,3923,70263,17725,0.3,0.5,Pogba,130,0,0,0,2,0,0,0,0,0,0,0,10,15.6,7.6,16.0,3.8,230,91,203,113,156,86,232,105,,,3.0,,3.0,
2560,2560.0,2560.0,2560.0,2560.0,344.0,,,,,0.0,0.0,76359,-1,1,-1,1,0,2,0.0,0.0,0,Phil,0.0,297,False,Knee injury - Unknown return date,2020-09-18T09:30:16.753619Z,49,76359.jpg,0.0,Jones,0.1,False,,i,13,1,0,352,34,3178,469,0.0,0.0,Jones,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,463,179,454,178,427,166,468,179,,,,,,
2561,2561.0,2561.0,2561.0,2561.0,345.0,,,,,75.0,,95658,0,0,0,0,0,2,1.5,3.0,4,Harry,2.0,298,False,Knock - 75% chance of playing,2020-10-01T01:00:15.270168Z,55,95658.jpg,2.0,Maguire,3.8,False,,d,13,1,4,54669,8178,78717,15188,0.4,0.7,Maguire,180,0,1,0,5,0,0,0,1,0,0,0,36,29.8,5.1,22.0,5.7,175,72,213,59,130,26,187,60,,,,,,
2562,2562.0,2562.0,2562.0,2562.0,346.0,,,,,,,101582,0,0,-1,1,0,3,0.5,1.5,1,Frederico,0.5,299,False,,,54,101582.jpg,1.0,Rodrigues de Paula Santos,0.1,False,,a,13,1,1,1778,346,5241,946,0.1,0.2,Fred,25,0,0,0,1,0,0,0,0,0,0,0,4,2.4,0.8,0.0,0.3,307,140,276,139,496,202,323,149,2.0,,5.0,,,
2563,2563.0,2563.0,2563.0,2563.0,347.0,,,,,,,106760,0,0,0,0,0,2,1.0,2.0,1,Luke,1.0,300,False,,,50,106760.jpg,1.0,Shaw,1.5,False,,a,13,1,2,57368,2777,49982,12902,0.2,0.4,Shaw,180,0,0,0,5,0,0,0,0,0,0,0,31,27.8,11.3,4.0,4.4,186,78,183,50,220,70,219,75,6.0,,,,,
2564,2564.0,2564.0,2564.0,2564.0,348.0,,,,,,,109322,-1,1,-1,1,0,3,0.0,1.0,0,Jesse,0.0,301,False,,,59,109322.jpg,0.0,Lingard,0.2,False,,a,13,1,0,2881,456,7421,1720,0.0,0.0,Lingard,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,533,218,536,220,534,218,537,219,,,,,6.0,
2565,2565.0,2565.0,2565.0,2565.0,349.0,,,,,,,141746,0,0,0,0,1,3,7.0,8.0,12,Bruno Miguel,7.0,302,False,,,105,141746.jpg,7.0,Borges Fernandes,20.8,False,,a,13,1,14,734198,127954,493873,65369,0.7,1.3,Fernandes,180,1,1,0,5,0,0,0,1,0,0,3,53,86.2,119.2,44.0,24.9,30,12,5,4,64,30,18,9,1.0,,1.0,,1.0,
2566,2566.0,2566.0,2566.0,2566.0,350.0,,,,,,,148225,-1,1,-1,1,0,4,2.0,3.0,2,Anthony,2.0,303,False,,,89,148225.jpg,2.0,Martial,10.8,False,,a,13,1,4,488496,9353,563729,203608,0.2,0.4,Martial,179,0,0,0,4,0,0,0,0,0,0,0,10,2.8,9.8,56.0,6.8,302,35,197,31,44,22,161,28,,,,,4.0,
2567,2567.0,2567.0,2567.0,2567.0,351.0,,,,,,,156689,-1,1,-1,1,0,3,0.0,1.0,0,Andreas,0.0,304,False,,,49,156689.jpg,0.0,Pereira,0.1,False,,a,13,1,0,676,154,2547,568,0.0,0.0,Pereira,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,471,187,463,188,439,176,476,188,3.0,,6.0,,,
2568,2568.0,2568.0,2568.0,2568.0,352.0,,,,,,,172649,-1,1,-1,1,0,1,0.0,1.0,0,Dean,0.0,305,False,,,54,172649.jpg,0.0,Henderson,2.1,False,,a,13,1,0,5922,570,70170,15421,0.0,0.0,Henderson,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,515,59,513,52,504,52,520,59,,,,,,
2569,2569.0,2569.0,2569.0,2569.0,353.0,,,,,,,176297,0,0,0,0,0,3,4.5,5.5,7,Marcus,4.5,306,False,,,95,176297.jpg,4.5,Rashford,6.2,False,,a,13,1,9,274532,67424,198205,31194,0.5,0.9,Rashford,180,1,0,0,5,0,0,0,0,0,0,0,32,44.8,45.8,49.0,14.0,118,44,53,39,54,25,63,37,5.0,,2.0,,2.0,
2570,2570.0,2570.0,2570.0,2570.0,354.0,,,,,0.0,0.0,180804,0,0,0,0,0,2,0.0,0.0,0,Axel,0.0,307,False,Foot injury - Expected back 17 Oct,2020-09-11T11:00:09.121147Z,45,180804.jpg,0.0,Tuanzebe,0.0,False,,i,13,1,0,107,24,1144,130,0.0,0.0,Tuanzebe,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,421,167,411,166,374,150,427,167,,,,,,
2571,2571.0,2571.0,2571.0,2571.0,355.0,,,,,,,184667,0,0,0,0,0,2,1.0,2.0,1,Victor,1.0,308,False,,,50,184667.jpg,1.0,Lindelöf,1.5,False,,a,13,1,2,19540,1358,46212,11931,0.2,0.4,Lindelöf,180,0,0,0,5,0,0,0,0,0,0,0,33,44.8,3.3,4.0,5.2,117,47,230,65,221,71,200,68,,,,,,
2572,2572.0,2572.0,2572.0,2572.0,356.0,,,,,,,195851,0,0,0,0,0,3,1.0,2.0,0,Scott,1.0,309,False,,,50,195851.jpg,2.0,McTominay,0.3,False,,a,13,1,2,5715,543,9758,3099,0.2,0.4,McTominay,90,0,0,0,3,0,0,0,0,0,0,0,21,26.0,37.0,28.0,9.1,192,74,72,52,109,55,121,61,,,,,,
2573,2573.0,2573.0,2573.0,2573.0,357.0,,,,,,,197365,0,0,0,0,0,2,0.5,1.5,1,Eric,0.5,310,False,,,50,197365.jpg,1.0,Bailly,0.3,False,,a,13,1,1,5471,849,7723,1911,0.1,0.2,Bailly,8,0,0,0,1,0,0,0,0,0,0,0,3,1.2,0.0,0.0,0.1,319,110,491,189,478,184,332,112,,,,,,
2574,2574.0,2574.0,2574.0,2574.0,358.0,,,,,,,200617,-1,1,-1,1,0,3,0.5,1.5,0,Daniel,0.5,311,False,,,64,200617.jpg,1.0,James,0.3,False,,a,13,1,1,4909,500,12944,3476,0.1,0.2,James,45,0,0,0,1,0,0,0,0,0,0,0,4,1.8,5.3,22.0,2.9,315,146,212,121,132,74,252,118,,,,,,
2575,2575.0,2575.0,2575.0,2575.0,359.0,,,,,,,201084,0,0,0,0,0,2,0.0,1.0,0,Timothy,0.0,312,False,,,45,201084.jpg,0.0,Fosu-Mensah,0.1,False,,a,13,1,0,2861,210,3524,1049,0.0,0.0,Fosu-Mensah,80,0,0,0,2,0,0,0,1,0,0,0,17,17.8,30.5,16.0,6.4,218,86,91,22,155,38,171,53,,,,,,
2576,2576.0,2576.0,2576.0,2576.0,360.0,,,,,,,214590,-1,1,-1,1,0,2,0.5,1.5,1,Aaron,0.5,313,False,,,54,214590.jpg,1.0,Wan-Bissaka,10.0,False,,a,13,1,1,159530,6438,299104,81383,0.1,0.2,Wan-Bissaka,90,0,0,0,2,0,0,0,0,0,0,0,14,16.2,1.2,0.0,1.7,228,91,265,89,506,192,288,101,,,,,,
2577,2577.0,2577.0,2577.0,2577.0,361.0,,,,,,,216051,-1,1,-1,1,0,2,0.0,1.0,0,José Diogo,0.0,314,False,,,49,216051.jpg,0.0,Dalot Teixeira,0.1,False,,a,13,1,0,297,48,1591,323,0.0,0.0,Dalot,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,482,187,474,186,454,177,487,187,,,,,,
2578,2578.0,2578.0,2578.0,2578.0,362.0,,,,,,,220688,-1,1,-1,1,0,3,1.5,2.5,2,Mason,1.5,315,False,,,74,220688.jpg,1.5,Greenwood,6.4,False,,a,13,1,3,214430,20409,287795,58388,0.2,0.4,Greenwood,126,0,0,0,3,0,0,0,0,0,0,0,7,6.2,15.8,32.0,5.2,273,122,155,97,98,48,201,92,,,,,,
2579,2579.0,2579.0,2579.0,2579.0,363.0,,,,,0.0,0.0,222677,0,0,0,0,0,3,0.0,0.0,0,Tahith,0.0,316,False,Joined Werder Bremen on loan until the end of the season on 16/8. - Expected back 01 Jul,2020-08-16T23:30:07.140253Z,45,222677.jpg,0.0,Chong,0.0,False,,n,13,1,0,340,65,608,110,0.0,0.0,Chong,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,434,167,424,168,392,152,440,168,,,,,,
2580,2580.0,2580.0,2580.0,2580.0,364.0,,,,,,,232928,0,0,0,0,0,3,0.0,1.0,0,James,0.0,317,False,,,45,232928.jpg,0.0,Garner,0.1,False,,a,13,1,0,1511,208,2430,536,0.0,0.0,Garner,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,439,170,429,171,398,156,445,171,,,,,,
2581,2581.0,2581.0,2581.0,2581.0,365.0,,,,,,,232937,-1,1,-1,1,0,2,0.0,1.0,0,Brandon,0.0,318,False,,,44,232937.jpg,0.0,Williams,1.2,False,,a,13,1,0,11837,1056,45944,10881,0.0,0.0,Williams,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,377,148,362,147,319,128,384,149,,,,,,
2582,2582.0,2582.0,2582.0,2582.0,366.0,,,,,,,244856,0,0,0,0,0,2,0.0,1.0,0,Teden,0.0,319,False,,,40,244856.jpg,0.0,Mengi,0.7,False,,a,13,1,0,10893,1844,13811,2992,0.0,0.0,Mengi,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,351,126,335,124,287,101,357,126,,,,,,
2583,2583.0,2583.0,2583.0,2583.0,367.0,,,,,,,180184,0,0,0,0,0,3,3.5,4.5,1,Donny,3.5,495,False,,,70,180184.jpg,3.5,van de Beek,3.8,False,,a,13,1,7,130866,7270,124595,52150,0.5,1.0,van de Beek,24,1,0,0,3,0,0,0,0,0,0,0,22,36.2,3.4,25.0,6.5,153,58,229,129,119,64,168,81,,,,,,
2584,2584.0,2584.0,2584.0,2584.0,368.0,,,,,,,40142,0,0,0,0,0,4,2.3,1.8,4,Andy,2.3,320,False,,,55,40142.jpg,2.3,Carroll,0.6,False,,a,14,4,7,36522,1757,33444,5859,0.4,1.3,Carroll,145,0,1,1,2,0,0,0,0,0,0,0,15,10.2,16.1,72.0,9.8,250,27,152,22,30,16,112,22,,,,,,
2585,2585.0,2585.0,2585.0,2585.0,369.0,,,,,100.0,100.0,50232,0,0,0,0,0,3,1.7,1.2,1,Jonjo,1.7,321,False,,2020-09-10T14:30:12.090206Z,55,50232.jpg,1.7,Shelvey,0.3,False,,a,14,4,5,3820,862,8715,1686,0.3,0.9,Shelvey,251,0,0,1,3,0,0,0,2,0,0,0,26,27.0,72.0,42.0,14.1,189,72,27,20,70,33,62,36,2.0,,1.0,,,
2586,2586.0,2586.0,2586.0,2586.0,370.0,,,,,0.0,100.0,56983,0,0,0,0,0,3,0.0,0.2,2,Matt,0.7,322,False,Shoulder injury - Unknown return date,2020-09-27T16:00:17.085028Z,50,56983.jpg,2.0,Ritchie,0.1,False,,i,14,4,2,1089,125,3528,991,0.1,0.4,Ritchie,68,0,0,0,1,0,0,0,0,0,0,0,10,11.6,23.3,18.0,5.3,245,102,119,76,148,84,197,90,1.0,,4.0,,2.0,
2587,2587.0,2587.0,2587.0,2587.0,371.0,,,,,,,57145,0,0,0,0,0,2,3.0,2.5,2,Federico,3.0,323,False,,,50,57145.jpg,3.0,Fernández,1.3,False,,a,14,4,9,15714,3278,32627,5594,0.6,1.8,Fernández,270,0,0,1,4,0,0,0,0,0,0,0,56,61.6,10.7,4.0,7.6,72,23,190,54,218,68,143,39,,,,,,
2588,2588.0,2588.0,2588.0,2588.0,372.0,,,,,0.0,25.0,58845,0,0,0,0,0,2,0.0,-0.1,0,Ciaran,0.0,324,False,Thigh injury - Unknown return date,2020-09-25T12:30:12.786911Z,45,58845.jpg,0.0,Clark,0.1,False,,i,14,4,0,873,12,2039,642,0.0,0.0,Clark,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,398,157,384,156,342,138,404,157,,,,,,
2589,2589.0,2589.0,2589.0,2589.0,373.0,,,,,,,59735,0,0,0,0,0,1,5.7,5.2,8,Karl,5.7,325,False,,,50,59735.jpg,5.7,Darlow,1.0,False,,a,14,4,17,53351,28949,25575,4365,1.1,3.4,Darlow,270,0,0,1,4,0,0,0,0,0,18,3,76,120.4,0.0,0.0,12.1,11,1,484,48,467,47,84,1,,,,,,
2590,2590.0,2590.0,2590.0,2590.0,374.0,,,,,0.0,0.0,67089,-1,1,-1,1,0,1,0.0,0.0,0,Martin,0.0,326,False,Heel Injury - Unknown return date,2020-08-27T11:00:09.134616Z,49,67089.jpg,0.0,Dubravka,0.3,False,,i,14,4,0,569,137,11768,1671,0.0,0.0,Dubravka,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,462,56,453,43,426,42,467,56,,,,,,
2591,2591.0,2591.0,2591.0,2591.0,375.0,,,,,0.0,0.0,77359,0,0,-1,1,0,2,0.0,0.0,0,Florian,0.0,327,False,Joined Deportivo Alavés on loan until the end of the season on 11/9. - Expected back 01 Jul,2020-09-11T10:00:16.876723Z,44,77359.jpg,0.0,Lejeune,0.0,False,,n,14,4,0,117,20,1866,160,0.0,0.0,Lejeune,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,363,136,348,135,301,113,370,137,,,,,,
2592,2592.0,2592.0,2592.0,2592.0,376.0,,,,,100.0,100.0,101148,0,0,0,0,0,2,2.7,2.2,2,Jamaal,2.7,328,False,,2020-08-15T10:00:11.876642Z,45,101148.jpg,2.7,Lascelles,3.3,False,,a,14,4,8,60515,6202,81340,12686,0.6,1.8,Lascelles,270,0,0,1,4,0,0,0,1,0,0,0,40,45.6,1.5,4.0,5.1,114,46,257,84,209,61,203,69,,,,,,
2593,2593.0,2593.0,2593.0,2593.0,377.0,,,,,0.0,0.0,104547,0,0,-1,1,0,4,0.0,0.0,0,Dwight,0.0,329,False,Knee injury - Expected back 12 Jan,2020-08-27T12:30:12.628215Z,59,104547.jpg,0.0,Gayle,0.0,False,,i,14,4,0,150,22,1672,205,0.0,0.0,Gayle,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,532,57,535,60,533,60,536,60,,,5.0,,,
2594,2594.0,2594.0,2594.0,2594.0,378.0,,,,,,,104953,0,0,-1,1,0,3,0.0,-0.5,0,Christian,0.0,330,False,,,54,104953.jpg,0.0,Atsu,0.1,False,,a,14,4,0,609,135,3092,453,0.0,0.0,Atsu,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,509,207,507,208,497,203,514,208,,,,,,
2595,2595.0,2595.0,2595.0,2595.0,379.0,,,,,50.0,0.0,106618,-1,1,-1,1,0,2,0.0,0.0,0,Paul,0.0,331,False,Lack of match fitness - 50% chance of playing,2020-09-06T00:30:15.468275Z,44,106618.jpg,0.0,Dummett,0.0,False,,d,14,4,0,54,8,882,117,0.0,0.0,Dummett,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,366,139,351,138,305,117,373,140,,,,,,
2596,2596.0,2596.0,2596.0,2596.0,380.0,,,,,,,109528,0,0,0,0,0,2,2.7,2.2,2,Javier,2.7,332,False,,,45,109528.jpg,2.7,Manquillo,0.4,False,,a,14,4,8,8817,1476,8613,1591,0.6,1.8,Manquillo,270,0,0,1,4,0,0,0,1,0,0,0,48,35.0,25.1,4.0,6.4,159,66,107,26,211,63,170,52,,,,,,
2597,2597.0,2597.0,2597.0,2597.0,381.0,,,,,,,111773,0,0,-1,1,0,2,0.0,-0.5,0,Emil,0.0,333,False,,,44,111773.jpg,0.0,Krafth,0.1,False,,a,14,4,0,270,62,2345,359,0.0,0.0,Krafth,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,368,141,353,140,307,119,375,142,,,,,,
2598,2598.0,2598.0,2598.0,2598.0,382.0,,,,,100.0,0.0,119471,0,0,-1,1,0,2,0.0,0.0,0,Fabian,0.0,334,False,,2020-08-15T10:00:11.898916Z,49,119471.jpg,0.0,Schär,0.0,False,,a,14,4,0,165,63,1048,143,0.0,0.0,Schär,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,468,181,460,180,435,169,473,181,,,3.0,,,
2599,2599.0,2599.0,2599.0,2599.0,383.0,,,,,75.0,,151119,0,0,-1,1,0,2,0.0,-0.5,0,DeAndre,0.0,335,False,Knock - 75% chance of playing,2020-09-30T22:00:14.595821Z,44,151119.jpg,0.0,Yedlin,0.3,False,,d,14,4,0,2392,499,11725,1882,0.0,0.0,Yedlin,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,371,143,356,142,310,121,378,144,,,,,,
2600,2600.0,2600.0,2600.0,2600.0,384.0,,,,,,,153127,0,0,0,0,0,3,1.7,1.2,1,Isaac,1.7,336,False,,,50,153127.jpg,1.7,Hayden,0.1,False,,a,14,4,5,1289,328,2870,526,0.3,1.0,Hayden,270,0,0,1,4,0,0,0,2,0,0,0,28,35.0,15.5,10.0,6.1,160,60,156,98,172,92,178,85,,,,,,
2601,2601.0,2601.0,2601.0,2601.0,385.0,,,,,,,155513,0,0,-1,1,0,3,0.0,-0.5,0,Rolando,0.0,337,False,,,49,155513.jpg,0.0,Aarons,0.1,False,,a,14,4,0,1034,164,2806,458,0.0,0.0,Aarons,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,470,186,462,187,438,175,475,187,,,,,,
2602,2602.0,2602.0,2602.0,2602.0,386.0,,,,,75.0,75.0,170137,0,0,-1,1,0,3,1.0,0.6,0,Allan,1.3,338,False,Ankle injury - 75% chance of playing,2020-09-20T15:00:16.126673Z,54,170137.jpg,2.0,Saint-Maximin,8.7,False,,d,14,4,4,95292,3037,936155,119010,0.2,0.7,Saint-Maximin,106,0,0,1,2,0,0,0,0,0,0,0,7,3.8,3.4,5.0,1.2,290,132,227,128,206,108,298,134,,,,,,
2603,2603.0,2603.0,2603.0,2603.0,387.0,,,,,,,179018,0,0,-1,1,0,3,2.3,1.8,2,Miguel,2.3,339,False,,,59,179018.jpg,2.3,Almirón,0.7,False,,a,14,4,7,13007,1987,35249,5034,0.4,1.2,Almirón,126,0,1,0,2,0,0,0,0,0,0,0,33,45.6,66.6,36.0,14.8,115,42,30,21,88,43,58,34,5.0,,,,,
2604,2604.0,2604.0,2604.0,2604.0,388.0,,,,,,,180974,0,0,-1,1,0,4,1.0,0.5,1,Joelinton Cássio,1.0,340,False,,,59,180974.jpg,1.0,Apolinário de Lira,0.3,False,,a,14,4,3,3297,835,15419,2293,0.2,0.5,Joelinton,123,0,0,0,2,0,0,0,1,0,0,0,13,18.2,18.2,8.0,4.4,217,25,144,20,190,37,221,32,,,,,,
2605,2605.0,2605.0,2605.0,2605.0,389.0,,,,,0.0,0.0,196118,0,0,-1,1,0,4,0.0,0.0,0,Yoshinori,0.0,341,False,Joined Eibar on loan until the end of the season on 16/9. - Expected back 01 Jul,2020-09-16T09:00:10.507402Z,49,196118.jpg,0.0,Muto,0.2,False,,n,14,4,0,3967,110,18836,2193,0.0,0.0,Muto,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,475,48,467,52,446,51,480,52,,,,,,
2606,2606.0,2606.0,2606.0,2606.0,390.0,,,,,0.0,0.0,232977,0,0,0,0,0,2,0.0,0.0,0,Kelland,0.0,342,False,Joined Plymouth Argyle on loan until the end of the season on 24/8. - Expected back 01 Jul,2020-08-24T18:30:13.507340Z,40,232977.jpg,0.0,Watts,0.3,False,,n,14,4,0,2898,929,6933,1224,0.0,0.0,Watts,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,350,125,334,123,286,100,356,125,,,,,,
2607,2607.0,2607.0,2607.0,2607.0,391.0,,,,,,,180135,0,0,-1,1,0,3,0.3,-0.2,0,Sean,0.3,480,False,,,49,180135.jpg,1.0,Longstaff,0.1,False,,a,14,4,1,835,159,3582,657,0.1,0.2,Sean Longstaff,2,0,0,0,0,0,0,0,0,0,0,0,3,1.0,0.3,0.0,0.1,320,149,294,146,440,177,330,153,4.0,,2.0,,,
2608,2608.0,2608.0,2608.0,2608.0,392.0,,,,,,,83314,0,0,0,0,1,3,6.0,5.5,2,Jeff,6.0,485,False,,,50,83314.jpg,6.0,Hendrick,4.7,False,,a,14,4,18,363929,59497,154535,29474,1.2,3.6,Hendrick,253,1,1,1,4,0,0,0,0,0,0,3,53,70.4,16.0,25.0,10.9,56,23,153,96,117,62,95,50,,,,,,
2609,2609.0,2609.0,2609.0,2609.0,393.0,,,,,0.0,0.0,223175,0,0,-1,1,0,3,0.0,0.0,0,Matthew,0.0,487,False,Thigh injury - Unknown return date,2020-09-11T17:30:09.532421Z,49,223175.jpg,0.0,Longstaff,0.0,False,,i,14,4,0,106,18,1819,202,0.0,0.0,Matty Longstaff,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,483,192,475,193,457,185,488,193,,,,,,
2610,2610.0,2610.0,2610.0,2610.0,394.0,,,,,,,81441,0,0,0,0,0,1,0.0,-0.5,0,Mark,0.0,488,False,,,45,81441.jpg,0.0,Gillespie,0.1,False,,a,14,4,0,478,141,1654,324,0.0,0.0,Gillespie,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,404,47,390,28,349,26,410,47,,,,,,
2611,2611.0,2611.0,2611.0,2611.0,395.0,,,,,,,114243,0,0,0,0,0,3,0.3,-0.2,1,Jacob,0.3,497,False,,,50,114243.jpg,1.0,Murphy,0.0,False,,a,14,4,1,481,181,1254,237,0.1,0.2,Murphy,16,0,0,0,0,0,0,0,0,0,0,0,5,6.8,0.3,0.0,0.7,268,117,297,148,474,191,306,140,,,,,,
2612,2612.0,2612.0,2612.0,2612.0,396.0,,,,,,,75115,-1,1,-1,1,0,4,6.0,5.5,8,Callum,6.0,506,False,,,64,75115.jpg,6.0,Wilson,10.2,False,,a,14,4,18,454575,42435,443786,66458,0.9,2.8,Wilson,264,2,0,1,4,0,0,0,0,0,0,4,60,65.2,26.5,79.0,16.8,66,12,103,13,26,15,47,15,,,,,1.0,
2613,2613.0,2613.0,2613.0,2613.0,397.0,,,,,100.0,,90105,-1,1,-1,1,0,3,0.3,-0.2,0,Ryan,0.3,507,False,,2020-09-27T16:00:17.426897Z,59,90105.jpg,1.0,Fraser,0.5,False,,a,14,4,1,9179,377,46523,8414,0.1,0.2,Fraser,57,0,0,0,1,0,0,0,0,0,0,0,3,4.6,2.3,2.0,0.9,283,128,244,131,248,122,301,137,3.0,,,,,
2614,2614.0,2614.0,2614.0,2614.0,398.0,,,,,100.0,75.0,194799,0,0,0,0,0,2,2.3,1.3,0,Jamal,2.3,513,False,,2020-09-21T00:30:18.861381Z,45,194799.jpg,2.3,Lewis,2.7,False,,a,14,4,7,175927,3296,122746,16531,0.5,1.6,Lewis,201,0,0,1,3,0,0,0,2,0,0,1,33,21.4,41.2,0.0,6.2,207,82,64,14,378,153,176,56,,,,,,
2615,2615.0,2615.0,2615.0,2615.0,399.0,,,,,,,18867,0,0,-1,1,0,4,0.5,1.5,1,Billy,1.0,343,False,,,59,18867.jpg,1.5,Sharp,0.2,False,,a,15,49,3,5870,282,13576,2682,0.2,0.5,Sharp,106,0,0,0,3,0,0,0,0,0,0,0,-3,3.4,3.1,42.0,4.8,293,31,235,36,71,29,214,31,,,,,3.0,
2616,2616.0,2616.0,2616.0,2616.0,400.0,,,,,,,27436,0,0,-1,1,0,4,0.8,1.8,2,David,1.3,344,False,,,54,27436.jpg,1.3,McGoldrick,0.7,False,,a,15,49,4,13263,2456,37161,7405,0.2,0.7,McGoldrick,122,0,0,1,0,0,0,0,0,0,0,0,8,2.6,14.9,13.0,3.1,303,36,159,23,163,33,248,34,,,,,2.0,
2617,2617.0,2617.0,2617.0,2617.0,401.0,,,,,,,40386,-1,1,-1,1,0,2,1.2,2.2,2,Chris,1.7,345,False,,,49,40386.jpg,1.7,Basham,1.5,False,,a,15,49,5,9082,922,47446,10318,0.3,1.0,Basham,227,0,0,0,4,0,0,0,0,0,0,0,32,47.0,3.8,12.0,6.3,108,44,225,62,166,43,173,54,,,,,,
2618,2618.0,2618.0,2618.0,2618.0,402.0,,,,,,,47247,0,0,-1,1,0,3,0.8,1.8,0,John,1.3,346,False,,,59,47247.jpg,2.0,Fleck,0.3,False,,a,15,49,4,4730,317,18086,4205,0.2,0.7,Fleck,152,0,0,0,3,0,0,0,0,0,0,0,20,14.8,36.8,14.0,6.5,232,93,73,53,160,87,166,79,2.0,,2.0,,,
2619,2619.0,2619.0,2619.0,2619.0,403.0,,,,,,,63426,-1,1,-1,1,0,2,1.2,2.2,2,Enda,1.7,347,False,,,54,63426.jpg,1.7,Stevens,3.5,False,,a,15,49,5,10299,944,122952,26251,0.3,0.9,Stevens,270,0,0,0,4,0,0,0,0,0,0,0,43,56.2,9.0,15.0,8.1,80,27,198,55,159,41,134,36,,,,,,
2620,2620.0,2620.0,2620.0,2620.0,404.0,,,,,,,74854,0,0,0,0,0,1,-0.5,0.5,0,Simon,0.0,348,False,,,45,74854.jpg,0.0,Moore,0.2,False,,a,15,49,0,789,117,4201,766,0.0,0.0,Moore,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,403,46,389,27,347,25,409,46,,,,,,
2621,2621.0,2621.0,2621.0,2621.0,405.0,,,,,,,79934,0,0,-1,1,0,3,0.5,1.5,1,Oliver,1.0,349,False,,,49,79934.jpg,1.5,Norwood,0.4,False,,a,15,49,3,3859,343,18678,3379,0.2,0.6,Norwood,101,0,0,0,3,0,0,0,0,0,0,0,15,10.4,22.1,0.0,3.3,249,104,124,80,428,172,242,114,1.0,,1.0,,1.0,
